,hot100
15627,0.0
3963,0.0
7198,0.0
8897,0.0
12524,0.0
17007,0.0
10767,0.0
13854,0.0
10193,1.0
2626,0.0
17219,0.0
11190,0.0
10479,0.0
12739,0.0
10880,0.0
3402,0.0
3116,0.0
6693,0.0
13081,0.0
12279,0.0
5992,0.0
4494,0.0
944,1.0
8377,1.0
6619,0.0
5687,0.0
4187,0.0
4503,0.0
5065,0.0
656,0.0
7886,0.0
13264,0.0
16486,0.0
4804,0.0
10368,0.0
3465,0.0
13775,0.0
9275,0.0
3994,0.0
13132,0.0
10947,0.0
5150,0.0
10765,0.0
9692,1.0
121,0.0
810,0.0
4929,0.0
16402,0.0
3130,0.0
9199,0.0
11340,0.0
13595,0.0
7031,0.0
4438,0.0
3390,0.0
5463,0.0
9843,0.0
4881,0.0
12509,0.0
12881,0.0
2975,0.0
11558,0.0
6753,0.0
2164,0.0
3051,0.0
16504,0.0
4755,0.0
10910,0.0
6999,0.0
11185,0.0
3690,0.0
4121,0.0
14162,0.0
8885,1.0
8059,0.0
14966,0.0
1664,0.0
9083,0.0
8124,0.0
16387,0.0
5818,0.0
13918,0.0
11433,0.0
17060,0.0
1210,0.0
12997,0.0
10428,0.0
8297,0.0
14419,0.0
4446,0.0
7646,0.0
9138,0.0
10527,0.0
15891,0.0
5352,0.0
1998,0.0
12,0.0
16162,0.0
6694,1.0
9180,0.0
16139,0.0
550,0.0
9879,0.0
6943,0.0
5128,0.0
13970,0.0
10991,0.0
1921,0.0
5231,0.0
8923,0.0
6551,0.0
4656,0.0
9604,0.0
16413,0.0
16271,0.0
4556,0.0
12669,0.0
4417,0.0
5920,0.0
5504,0.0
6757,0.0
13922,0.0
618,0.0
8121,0.0
16190,1.0
8591,0.0
15476,0.0
5610,0.0
8159,0.0
10731,0.0
14494,0.0
7788,0.0
3152,0.0
8091,0.0
3162,0.0
230,0.0
4951,0.0
17127,0.0
7377,0.0
15481,0.0
3181,0.0
692,0.0
12147,0.0
10629,1.0
1342,0.0
2321,0.0
5615,0.0
15487,0.0
13916,0.0
16005,0.0
17088,0.0
8060,0.0
11783,0.0
838,0.0
7548,0.0
13621,0.0
12235,1.0
2448,0.0
2396,0.0
12373,0.0
10304,0.0
8808,0.0
14612,0.0
6938,0.0
6407,0.0
1928,0.0
379,0.0
3385,0.0
7940,0.0
7499,0.0
15358,0.0
16404,0.0
17018,0.0
15556,0.0
7638,1.0
3563,0.0
6641,1.0
14251,0.0
8267,0.0
3214,0.0
8652,0.0
15302,0.0
6440,1.0
2421,0.0
12749,0.0
3192,0.0
7924,0.0
15525,0.0
13018,1.0
14881,0.0
14303,0.0
6947,0.0
16572,0.0
8171,0.0
10559,0.0
5063,0.0
4945,0.0
400,0.0
2013,0.0
11717,0.0
3718,1.0
13677,0.0
11225,0.0
10536,1.0
8217,0.0
16955,0.0
7582,0.0
4277,0.0
15806,0.0
301,0.0
14093,0.0
2476,0.0
205,0.0
6071,0.0
6840,0.0
7568,0.0
16929,0.0
13557,0.0
10984,0.0
9461,0.0
12865,0.0
10245,0.0
12623,0.0
8318,0.0
7837,0.0
16427,0.0
2863,0.0
16280,0.0
7586,0.0
4041,0.0
4272,0.0
5963,0.0
17016,1.0
3867,0.0
16062,0.0
15871,0.0
13404,0.0
8258,0.0
5960,0.0
3141,0.0
14824,0.0
7694,0.0
4005,0.0
14560,0.0
9256,0.0
6237,0.0
1534,0.0
12895,0.0
14410,0.0
8831,0.0
16567,0.0
10198,0.0
10993,0.0
15212,0.0
12170,0.0
6140,0.0
16823,0.0
16253,0.0
1157,0.0
15412,0.0
4156,0.0
1724,0.0
11816,0.0
433,0.0
1428,0.0
16158,0.0
12484,0.0
11579,0.0
1017,0.0
15180,0.0
12370,0.0
12679,0.0
14573,0.0
16143,0.0
6400,0.0
13390,0.0
2375,0.0
13077,0.0
12692,0.0
1904,0.0
8882,0.0
5761,1.0
9071,0.0
16142,0.0
14607,0.0
7249,0.0
17075,0.0
14343,0.0
15606,0.0
7524,0.0
1546,0.0
11127,0.0
4211,0.0
8862,1.0
7994,0.0
10687,0.0
9118,0.0
4482,0.0
7434,0.0
13236,0.0
4030,0.0
12129,0.0
14452,0.0
767,0.0
8182,0.0
14272,0.0
561,0.0
5933,0.0
9229,0.0
11832,0.0
15592,0.0
9133,0.0
10675,0.0
5552,0.0
14905,0.0
14956,0.0
13462,0.0
111,0.0
16295,0.0
516,0.0
4419,0.0
6288,1.0
8153,0.0
3320,0.0
2466,0.0
4353,0.0
14698,0.0
2525,0.0
16562,0.0
16095,0.0
16068,0.0
11740,0.0
14154,0.0
4830,0.0
4768,0.0
4769,0.0
14716,0.0
15680,0.0
16080,0.0
15182,0.0
13848,0.0
1841,0.0
9949,0.0
1869,0.0
8315,1.0
10496,0.0
2717,0.0
10893,0.0
2553,0.0
8247,0.0
5893,0.0
1081,0.0
4115,0.0
16541,0.0
11273,0.0
4611,0.0
6067,0.0
11689,0.0
7110,0.0
2166,0.0
2644,0.0
2034,0.0
2518,0.0
3025,0.0
5666,0.0
8195,0.0
7930,0.0
13443,0.0
15408,0.0
5822,0.0
7166,0.0
8137,0.0
11480,1.0
545,0.0
11383,0.0
16862,0.0
17191,0.0
712,0.0
6411,0.0
14354,0.0
4871,0.0
8702,0.0
11057,0.0
10542,0.0
11677,0.0
15407,0.0
2188,0.0
13897,0.0
4746,0.0
6456,0.0
12783,0.0
12023,0.0
7928,0.0
5201,0.0
1306,0.0
10403,0.0
6234,0.0
3726,0.0
9763,0.0
15924,0.0
10319,0.0
13875,0.0
14396,0.0
9124,0.0
13702,0.0
8095,0.0
6262,0.0
15478,0.0
2993,0.0
5815,0.0
4772,0.0
9875,0.0
4700,0.0
6558,0.0
10920,0.0
14268,0.0
3965,0.0
10838,0.0
6202,0.0
8501,0.0
11062,0.0
15058,0.0
8692,1.0
11110,0.0
13335,0.0
9413,0.0
13277,0.0
8254,1.0
1893,0.0
5411,0.0
9868,0.0
7106,0.0
9334,0.0
15895,0.0
2477,0.0
13424,0.0
13856,0.0
13265,0.0
10649,0.0
10715,0.0
5567,0.0
9186,0.0
16546,0.0
12706,0.0
1375,1.0
6303,0.0
150,0.0
12075,0.0
11641,0.0
4108,0.0
367,0.0
3623,0.0
3710,0.0
16542,0.0
7503,0.0
14990,0.0
6665,0.0
15638,0.0
7452,0.0
11813,0.0
1568,0.0
10037,0.0
8721,0.0
1800,0.0
6496,0.0
10203,0.0
4838,0.0
3223,0.0
1167,0.0
7933,0.0
2642,0.0
12341,0.0
2380,0.0
16812,0.0
8226,0.0
4705,0.0
7234,0.0
1190,0.0
6827,0.0
2409,0.0
10724,0.0
9128,0.0
5083,0.0
5104,0.0
4875,0.0
82,0.0
462,0.0
659,0.0
16312,0.0
4696,0.0
10034,1.0
9736,0.0
10801,0.0
11885,0.0
3945,0.0
6917,0.0
4895,0.0
13714,0.0
12249,0.0
5489,0.0
6544,0.0
12030,0.0
11054,0.0
14471,0.0
52,0.0
13169,0.0
13934,0.0
5888,0.0
13084,0.0
10494,0.0
16688,0.0
16529,0.0
10269,0.0
9851,0.0
17199,0.0
4147,0.0
17121,0.0
15175,0.0
4921,0.0
4767,0.0
6095,0.0
13375,1.0
9994,0.0
3067,0.0
5722,0.0
10614,0.0
2769,0.0
8682,0.0
11259,0.0
4682,0.0
11779,0.0
13465,0.0
11467,0.0
7984,0.0
6254,0.0
10484,0.0
1499,0.0
1265,0.0
10210,1.0
14321,0.0
7346,0.0
180,0.0
9024,0.0
7858,0.0
4002,0.0
4341,0.0
1613,0.0
8611,1.0
9277,0.0
13600,0.0
4363,0.0
10363,0.0
8072,0.0
8502,0.0
13147,0.0
17084,0.0
16551,0.0
4072,0.0
1538,0.0
6794,0.0
3061,0.0
2982,0.0
5576,0.0
5875,0.0
16922,0.0
13488,0.0
492,0.0
13720,0.0
1120,0.0
5688,0.0
12840,0.0
252,0.0
3927,0.0
7650,0.0
10378,0.0
2125,0.0
350,0.0
3476,0.0
13146,0.0
8424,0.0
7589,0.0
11673,0.0
2760,0.0
15880,0.0
2886,0.0
14584,0.0
16775,0.0
7395,0.0
5414,0.0
1783,0.0
16445,0.0
17061,0.0
8275,0.0
11212,0.0
1022,0.0
7708,0.0
10390,0.0
8340,0.0
11471,0.0
12017,0.0
12387,0.0
7737,0.0
9855,0.0
7424,0.0
3702,0.0
6820,0.0
12163,0.0
4748,0.0
12489,0.0
135,0.0
10153,0.0
16845,0.0
14182,0.0
6014,0.0
7293,0.0
1603,0.0
14483,0.0
10473,0.0
12054,0.0
13902,0.0
73,0.0
6057,0.0
15210,0.0
1819,0.0
15435,0.0
16263,0.0
1044,0.0
12296,0.0
8755,0.0
2297,0.0
7528,0.0
15568,0.0
13695,0.0
1384,0.0
15162,0.0
7542,0.0
13233,0.0
10051,0.0
598,0.0
217,0.0
2475,0.0
10653,0.0
8070,0.0
16116,0.0
9098,0.0
13688,0.0
6988,0.0
14663,0.0
8439,0.0
2076,0.0
9207,0.0
10738,0.0
14165,0.0
6315,0.0
5479,0.0
7147,0.0
14153,0.0
10875,0.0
5333,0.0
12617,1.0
11080,0.0
6083,0.0
8401,0.0
9631,0.0
4778,0.0
4989,0.0
11774,0.0
15569,0.0
15529,0.0
11858,0.0
5395,0.0
6453,0.0
4442,0.0
14775,0.0
7840,0.0
8012,0.0
14293,0.0
14461,0.0
15964,0.0
690,0.0
14214,0.0
1321,0.0
3080,0.0
3345,0.0
14247,0.0
2181,0.0
7427,0.0
10308,0.0
16145,0.0
15601,0.0
15983,0.0
15013,0.0
7869,0.0
5808,0.0
8016,0.0
629,1.0
8639,0.0
14743,1.0
1486,0.0
12532,0.0
14185,0.0
2883,0.0
13639,0.0
9939,0.0
12499,0.0
3985,0.0
5247,0.0
15365,0.0
7667,1.0
12002,0.0
8472,0.0
12288,0.0
6926,0.0
1818,0.0
14941,0.0
13558,0.0
13802,0.0
4411,0.0
5320,0.0
6873,0.0
3452,0.0
3861,0.0
7808,0.0
9238,0.0
11169,0.0
2349,0.0
12003,0.0
6589,0.0
12686,0.0
5454,0.0
14627,0.0
9837,0.0
8648,0.0
7654,1.0
8422,0.0
4926,0.0
9134,0.0
6916,0.0
3860,0.0
2926,0.0
9189,0.0
2176,0.0
16231,0.0
6295,0.0
13683,0.0
10853,0.0
2436,0.0
28,0.0
10873,0.0
16550,0.0
9323,0.0
2504,1.0
8570,1.0
13549,0.0
2055,0.0
1412,0.0
12131,0.0
9719,0.0
16203,0.0
4232,0.0
3682,0.0
4180,0.0
3315,0.0
11834,0.0
15252,0.0
7185,0.0
16131,0.0
16368,0.0
4563,0.0
9148,0.0
1553,0.0
8867,0.0
15821,0.0
9330,0.0
10681,0.0
16375,0.0
15686,0.0
5712,0.0
15126,0.0
14404,0.0
12133,0.0
6018,0.0
4813,0.0
8655,0.0
4196,0.0
3603,0.0
3325,0.0
9697,0.0
291,0.0
7764,0.0
5549,0.0
16159,0.0
26,0.0
9584,0.0
4139,0.0
6343,1.0
6399,0.0
2764,0.0
3582,0.0
15194,0.0
9670,0.0
6100,0.0
16157,0.0
3683,0.0
1608,0.0
15540,0.0
16523,0.0
2882,0.0
5506,0.0
11234,0.0
5393,0.0
414,0.0
13833,0.0
15685,0.0
1857,0.0
15594,0.0
8612,0.0
7846,0.0
6981,0.0
6236,0.0
6229,0.0
1433,0.0
8546,0.0
2641,0.0
8589,0.0
15002,0.0
4020,0.0
16530,0.0
940,0.0
14369,0.0
6729,0.0
6424,1.0
9560,0.0
12906,0.0
9143,0.0
13417,0.0
14517,0.0
17028,0.0
11643,0.0
4170,0.0
9650,0.0
16545,0.0
9881,0.0
11754,0.0
11826,0.0
1570,0.0
6710,0.0
13972,0.0
7028,0.0
8934,0.0
4042,0.0
13260,0.0
16065,0.0
14686,0.0
10404,0.0
1261,0.0
11650,0.0
9518,0.0
2749,0.0
16790,0.0
9287,0.0
11663,0.0
16681,0.0
10179,0.0
10339,1.0
15343,1.0
2325,0.0
10160,0.0
1602,0.0
4052,0.0
9258,0.0
858,0.0
5897,0.0
8782,0.0
4224,0.0
4430,0.0
2740,0.0
16938,0.0
2483,0.0
10574,0.0
15273,0.0
8564,0.0
8354,0.0
9532,0.0
3581,0.0
10550,0.0
10620,0.0
11207,0.0
12667,0.0
14250,0.0
2701,0.0
5890,0.0
12444,0.0
8443,0.0
10089,0.0
14414,0.0
6705,0.0
11929,0.0
878,0.0
5480,0.0
14870,0.0
16642,0.0
15862,1.0
6569,0.0
9800,0.0
16195,0.0
2805,0.0
3842,0.0
4525,0.0
15780,0.0
6630,0.0
5561,0.0
2711,0.0
15432,0.0
8610,0.0
11278,0.0
751,0.0
4882,0.0
12693,0.0
11469,1.0
13386,0.0
3275,1.0
15067,0.0
17068,0.0
10330,0.0
11235,0.0
5318,0.0
1165,0.0
3583,0.0
1712,0.0
6316,0.0
15133,1.0
10305,0.0
2961,0.0
6147,0.0
13076,0.0
1266,0.0
7685,0.0
10068,0.0
12096,0.0
4990,0.0
13713,0.0
9622,0.0
2671,0.0
14690,0.0
14156,0.0
2220,1.0
4977,0.0
5025,0.0
6626,0.0
3440,0.0
2230,0.0
3728,0.0
2495,0.0
1429,0.0
8936,0.0
16464,0.0
11282,0.0
14636,1.0
13297,0.0
15233,0.0
7920,0.0
3215,0.0
8394,0.0
6119,0.0
16568,0.0
3137,0.0
11386,0.0
15314,0.0
7088,0.0
9097,0.0
15874,0.0
7559,0.0
7551,0.0
16468,0.0
9265,0.0
9722,0.0
4447,0.0
13778,0.0
10837,0.0
1965,0.0
10900,0.0
13872,0.0
8587,0.0
14896,0.0
1514,0.0
4831,0.0
5120,0.0
8301,0.0
10819,0.0
4462,0.0
3976,0.0
8449,0.0
9637,0.0
109,0.0
7809,0.0
13669,0.0
15732,0.0
16721,0.0
14294,0.0
1875,0.0
776,0.0
13647,0.0
8111,0.0
8074,0.0
1545,0.0
3180,0.0
2311,0.0
4571,0.0
11357,0.0
11577,0.0
16423,0.0
2820,0.0
12094,0.0
14048,0.0
8531,0.0
11814,0.0
2634,0.0
4684,0.0
16018,0.0
6932,0.0
14458,1.0
17059,0.0
3314,0.0
10764,0.0
5724,0.0
4657,0.0
427,0.0
403,0.0
7547,0.0
6245,0.0
4128,0.0
5061,0.0
3114,0.0
13330,0.0
16314,0.0
13560,0.0
1432,0.0
5738,1.0
2257,0.0
2578,0.0
15140,0.0
13217,0.0
14913,0.0
6355,0.0
11242,0.0
4659,0.0
8973,0.0
13943,0.0
13617,0.0
16847,0.0
8778,1.0
2739,0.0
6760,0.0
10400,0.0
4223,0.0
8858,0.0
11033,0.0
16481,0.0
12456,0.0
8835,0.0
13065,0.0
9212,0.0
15819,0.0
3045,0.0
11266,0.0
7258,0.0
14728,0.0
16505,0.0
222,0.0
11325,0.0
15749,0.0
8763,0.0
7259,0.0
10861,0.0
12889,0.0
959,0.0
9326,1.0
1434,0.0
5099,0.0
13311,0.0
14798,0.0
10882,0.0
1874,0.0
6161,0.0
10468,0.0
32,0.0
5299,0.0
8684,0.0
11094,0.0
4559,0.0
15447,0.0
7592,0.0
15361,0.0
10402,0.0
14374,0.0
16784,0.0
12750,0.0
17009,0.0
8086,0.0
10181,1.0
15506,0.0
8659,0.0
2826,0.0
10444,0.0
7094,0.0
696,0.0
3892,0.0
7325,0.0
274,0.0
17138,0.0
498,0.0
11260,0.0
9625,0.0
12111,0.0
12977,0.0
3768,0.0
2956,0.0
13391,0.0
4227,0.0
10903,0.0
2107,0.0
2557,0.0
11166,0.0
8149,0.0
17098,0.0
7298,0.0
7755,0.0
12880,0.0
6301,0.0
7675,0.0
11295,0.0
13052,0.0
6677,0.0
15103,0.0
3777,0.0
14795,0.0
12907,0.0
9554,0.0
978,1.0
9802,0.0
9508,0.0
9492,0.0
2114,0.0
3462,0.0
4302,0.0
10923,0.0
13197,0.0
8798,0.0
10497,0.0
2061,0.0
14520,0.0
16797,0.0
653,0.0
7157,0.0
3930,0.0
2441,0.0
10895,0.0
4049,0.0
10145,0.0
8879,0.0
8911,0.0
5054,0.0
7713,0.0
438,0.0
13885,0.0
4655,0.0
3793,0.0
14335,0.0
1241,0.0
5643,0.0
3970,0.0
10781,0.0
16866,0.0
4407,0.0
8464,0.0
8713,0.0
1383,0.0
17218,0.0
7352,1.0
14886,0.0
948,1.0
5092,1.0
15312,0.0
1622,0.0
5302,0.0
8991,0.0
14799,0.0
4628,0.0
7823,0.0
7382,0.0
3231,0.0
11991,0.0
13039,0.0
9730,0.0
1612,0.0
6423,0.0
3050,0.0
12710,0.0
11829,1.0
3410,0.0
1773,0.0
9437,0.0
14691,1.0
16828,0.0
798,0.0
8408,0.0
9231,0.0
6471,0.0
10244,0.0
4089,0.0
5632,0.0
12625,0.0
7077,0.0
8737,0.0
1687,0.0
9729,0.0
422,0.0
1707,0.0
8552,0.0
16610,0.0
2487,0.0
14514,0.0
9072,0.0
513,0.0
6792,0.0
8154,0.0
14496,0.0
14928,0.0
10594,0.0
2815,0.0
10058,0.0
2564,0.0
4978,0.0
3943,0.0
4024,0.0
8093,0.0
266,0.0
12540,0.0
7826,0.0
5252,0.0
6290,0.0
4860,0.0
10926,0.0
15631,0.0
9289,0.0
5788,1.0
3989,0.0
16011,0.0
15920,0.0
1590,0.0
1099,0.0
8761,1.0
15149,0.0
11011,0.0
4367,0.0
12828,0.0
16826,0.0
4749,0.0
11935,0.0
3580,0.0
2093,0.0
14726,0.0
12762,0.0
8771,0.0
1775,0.0
10851,0.0
5670,0.0
4437,0.0
5861,0.0
16672,0.0
3327,1.0
12694,0.0
8663,0.0
11194,0.0
4308,0.0
5264,0.0
15825,0.0
7693,0.0
4763,0.0
6787,0.0
11059,0.0
9500,0.0
4530,0.0
8127,0.0
9677,0.0
31,0.0
16882,0.0
12594,0.0
13689,0.0
11298,0.0
13593,0.0
3357,0.0
1714,0.0
1186,0.0
13661,0.0
4817,0.0
10940,0.0
13310,0.0
15737,0.0
9742,1.0
13328,1.0
1992,0.0
10807,0.0
2774,1.0
1071,0.0
7463,0.0
12968,0.0
16872,0.0
219,0.0
2585,0.0
11730,0.0
1457,0.0
6092,0.0
199,0.0
10558,0.0
6697,0.0
3124,1.0
10272,0.0
9096,0.0
5699,0.0
1163,0.0
2723,0.0
15840,0.0
1701,0.0
8132,0.0
9510,0.0
8337,0.0
11521,1.0
9405,0.0
13315,0.0
2358,0.0
8303,0.0
8161,0.0
1927,0.0
15892,0.0
12531,0.0
10142,0.0
2984,0.0
17143,0.0
12485,0.0
15816,0.0
2194,0.0
4676,0.0
17169,0.0
3277,0.0
1379,0.0
12819,0.0
387,0.0
14564,0.0
3711,0.0
432,0.0
1903,0.0
3794,0.0
7108,0.0
12495,0.0
10844,0.0
4015,0.0
17003,0.0
12861,0.0
9383,0.0
2978,0.0
15808,0.0
14579,1.0
16146,0.0
3990,0.0
4237,0.0
560,0.0
5994,0.0
6126,0.0
5877,0.0
9434,0.0
14281,0.0
15935,0.0
3330,0.0
10150,0.0
7989,0.0
1178,0.0
12674,0.0
5765,0.0
14840,0.0
5799,0.0
8779,0.0
3515,0.0
16774,0.0
16133,0.0
8541,0.0
5798,0.0
8452,0.0
16487,0.0
6497,0.0
16957,0.0
13979,0.0
2281,0.0
16101,0.0
10841,0.0
16904,0.0
16385,0.0
8393,0.0
16945,0.0
14398,0.0
15518,1.0
6851,0.0
15498,0.0
6836,0.0
10889,0.0
14960,0.0
3020,0.0
10306,1.0
14392,0.0
15010,0.0
4850,0.0
16512,0.0
14578,0.0
862,0.0
10347,0.0
14938,0.0
3049,0.0
7911,0.0
15060,0.0
16030,0.0
12421,0.0
15621,0.0
3508,0.0
4658,0.0
13123,0.0
16666,0.0
12384,0.0
8876,0.0
245,0.0
3618,0.0
9563,0.0
1395,0.0
8884,0.0
5241,0.0
9351,0.0
3535,0.0
4468,0.0
16667,0.0
3664,0.0
14518,0.0
5623,0.0
9716,0.0
9245,0.0
12178,0.0
12493,0.0
8696,0.0
1080,0.0
14465,0.0
1772,0.0
7123,0.0
3242,0.0
14072,0.0
14891,0.0
11271,0.0
3506,0.0
4492,0.0
17172,0.0
10143,0.0
1573,0.0
16669,0.0
13975,0.0
10545,0.0
13866,0.0
7704,0.0
4029,0.0
6481,1.0
11613,1.0
14342,0.0
1233,0.0
1781,0.0
8360,0.0
8286,0.0
1169,0.0
4140,0.0
5948,0.0
791,0.0
16549,0.0
15504,0.0
2861,0.0
2730,0.0
6854,0.0
565,0.0
7830,0.0
3725,0.0
3986,0.0
10021,0.0
1810,0.0
16701,0.0
16028,0.0
6208,0.0
737,0.0
15570,0.0
3419,0.0
1807,0.0
2095,0.0
6713,0.0
9694,0.0
6042,0.0
11909,0.0
7584,0.0
12562,0.0
3803,0.0
14967,0.0
17093,1.0
1220,0.0
1131,0.0
12266,0.0
3716,0.0
15036,0.0
10462,0.0
5612,0.0
13154,0.0
10761,0.0
15305,0.0
1137,0.0
9483,0.0
8263,0.0
10588,0.0
16543,0.0
15102,0.0
5072,0.0
6044,0.0
10274,0.0
9796,0.0
1894,0.0
3687,0.0
13075,0.0
10963,0.0
5983,0.0
1526,0.0
8574,0.0
2681,0.0
2017,0.0
13503,0.0
2917,0.0
5416,0.0
239,0.0
12915,0.0
16494,0.0
14874,0.0
2386,0.0
13606,0.0
8744,0.0
2261,0.0
7169,0.0
11478,0.0
10757,0.0
12461,0.0
6314,0.0
6384,0.0
6967,0.0
14582,0.0
5405,0.0
2080,0.0
14103,0.0
538,0.0
8566,0.0
10623,0.0
2765,0.0
8486,0.0
8232,0.0
16531,0.0
15084,0.0
16976,0.0
322,0.0
4777,0.0
14043,0.0
14142,0.0
151,0.0
14785,0.0
14676,0.0
2101,1.0
4475,0.0
11287,0.0
5007,0.0
8067,0.0
14768,1.0
4626,0.0
2314,0.0
14806,0.0
425,1.0
11192,0.0
16479,0.0
16089,0.0
10548,0.0
16357,0.0
15954,0.0
16217,0.0
6832,0.0
14422,0.0
15890,0.0
4513,0.0
14777,0.0
11781,0.0
5173,0.0
12344,0.0
5553,0.0
3574,0.0
5775,0.0
6392,0.0
12683,0.0
4113,0.0
3642,0.0
3740,0.0
7187,0.0
11601,0.0
13711,0.0
4719,0.0
11861,0.0
9738,0.0
12642,0.0
10688,0.0
15497,0.0
10012,0.0
1152,0.0
11603,0.0
5388,0.0
5578,0.0
4823,0.0
10779,0.0
2980,0.0
14350,0.0
1269,0.0
8788,0.0
11136,0.0
5461,0.0
12199,0.0
15607,0.0
7208,0.0
15574,0.0
1736,0.0
16805,0.0
6386,0.0
15192,0.0
8250,0.0
15923,0.0
8880,0.0
14592,0.0
12278,0.0
876,0.0
7068,0.0
14835,0.0
7013,0.0
9819,0.0
1968,0.0
5675,0.0
12621,0.0
14179,0.0
2214,0.0
16747,0.0
6673,0.0
9111,0.0
3413,0.0
8750,0.0
12284,0.0
7383,0.0
3196,0.0
10483,0.0
2707,0.0
5587,0.0
13763,0.0
2889,0.0
15875,0.0
11615,0.0
13539,0.0
8206,0.0
1967,0.0
5207,0.0
6692,0.0
4174,0.0
3006,0.0
1777,0.0
496,0.0
11686,0.0
14907,0.0
14829,0.0
900,0.0
1193,0.0
7484,0.0
14424,0.0
503,0.0
16108,0.0
10314,0.0
8673,0.0
8119,0.0
9989,0.0
6032,0.0
3713,0.0
3224,1.0
2964,0.0
16478,0.0
8705,0.0
4577,0.0
1610,0.0
5898,0.0
5342,0.0
8209,0.0
13540,0.0
11364,0.0
16118,0.0
1619,0.0
11922,0.0
14848,0.0
15138,0.0
9151,0.0
6380,0.0
15755,0.0
13191,0.0
9191,0.0
200,0.0
9366,0.0
9931,0.0
15779,0.0
5682,0.0
13399,0.0
2507,0.0
16626,0.0
4092,0.0
1617,0.0
16373,0.0
11027,0.0
12389,0.0
10704,0.0
6513,0.0
129,0.0
5445,0.0
7324,0.0
4240,0.0
1859,0.0
4069,0.0
11362,0.0
5197,0.0
7999,0.0
13919,0.0
12198,0.0
15843,0.0
8001,1.0
9174,0.0
5253,0.0
16913,0.0
12473,0.0
4634,0.0
6966,0.0
14719,1.0
15239,1.0
16442,0.0
12950,0.0
15820,1.0
10488,0.0
13468,0.0
9175,0.0
7963,0.0
8002,0.0
13756,0.0
14498,0.0
380,0.0
8109,0.0
85,0.0
12757,0.0
7956,0.0
7380,0.0
6532,0.0
13628,0.0
13041,0.0
6843,0.0
11710,0.0
3575,0.0
13114,0.0
15390,0.0
5491,0.0
3564,0.0
16079,0.0
12114,0.0
4880,0.0
13927,0.0
14270,0.0
14562,1.0
2278,0.0
7862,0.0
2286,0.0
3201,0.0
3692,0.0
11588,0.0
11168,0.0
12772,0.0
13398,0.0
5655,1.0
4191,0.0
3697,0.0
15167,0.0
15195,0.0
2616,0.0
9038,0.0
11898,0.0
9208,1.0
12723,0.0
10937,0.0
3243,0.0
10896,0.0
10867,0.0
3469,0.0
1177,0.0
3571,0.0
12901,0.0
7723,0.0
37,0.0
15982,0.0
6795,0.0
1981,0.0
16714,0.0
2551,0.0
49,0.0
2360,0.0
12049,0.0
7228,0.0
14699,0.0
9042,0.0
2510,0.0
17106,0.0
14758,1.0
12526,0.0
14470,0.0
16726,1.0
7332,0.0
486,0.0
1235,0.0
11024,0.0
7945,0.0
14370,0.0
5186,0.0
2623,0.0
15609,0.0
14041,0.0
3193,0.0
10217,1.0
7019,0.0
3383,0.0
12900,0.0
5213,0.0
8516,0.0
9476,0.0
3666,0.0
974,0.0
10101,0.0
3004,0.0
440,0.0
11807,0.0
15696,0.0
11628,0.0
691,0.0
12127,0.0
14478,0.0
6732,0.0
2844,0.0
14813,0.0
11880,1.0
615,1.0
7577,0.0
13803,0.0
5481,1.0
15948,0.0
4899,1.0
12790,0.0
11894,0.0
14124,0.0
14139,0.0
15172,0.0
13144,0.0
15533,1.0
7516,0.0
713,0.0
2817,0.0
14760,0.0
13674,0.0
7949,0.0
14855,0.0
10362,0.0
11924,0.0
3977,0.0
16199,0.0
2110,0.0
7354,0.0
10384,0.0
530,0.0
7941,0.0
5543,1.0
16592,0.0
14867,0.0
9073,0.0
4134,0.0
14688,0.0
7935,0.0
5705,0.0
9777,0.0
298,0.0
4070,0.0
9170,0.0
10450,0.0
12811,0.0
6912,0.0
10361,0.0
16168,0.0
9602,0.0
10933,0.0
2068,0.0
10745,0.0
4400,0.0
4636,0.0
12218,0.0
15191,0.0
338,0.0
15543,0.0
3008,0.0
5410,0.0
5964,0.0
13098,0.0
9037,0.0
5956,0.0
3766,0.0
16561,1.0
11043,0.0
2693,0.0
13510,0.0
3271,0.0
15041,0.0
9587,0.0
6247,0.0
1945,0.0
10254,0.0
10579,0.0
13859,0.0
1374,0.0
16896,0.0
15297,0.0
3175,0.0
6741,0.0
14920,0.0
12102,0.0
16189,0.0
16041,0.0
11370,0.0
15451,0.0
12850,0.0
8717,0.0
4728,0.0
251,0.0
10680,0.0
3620,1.0
12418,0.0
6703,0.0
5760,0.0
2809,0.0
12905,0.0
537,0.0
7116,0.0
16111,0.0
2637,0.0
511,0.0
13629,0.0
2766,0.0
383,0.0
2753,0.0
2795,0.0
4919,0.0
8556,0.0
4779,0.0
10638,0.0
5689,0.0
4593,0.0
16950,0.0
853,0.0
14561,0.0
16978,0.0
9803,0.0
1262,0.0
14864,0.0
11021,0.0
7728,0.0
5709,0.0
4342,0.0
7780,0.0
3577,0.0
2913,0.0
7128,0.0
1974,0.0
8039,1.0
2625,0.0
14253,0.0
5563,0.0
10956,0.0
3751,0.0
15499,0.0
12801,0.0
13218,0.0
570,0.0
12238,0.0
16306,0.0
1343,1.0
12730,0.0
1867,0.0
11990,0.0
13283,0.0
15401,0.0
1969,0.0
10287,0.0
10734,0.0
15466,0.0
542,0.0
11387,0.0
12437,0.0
4794,0.0
14371,0.0
15331,0.0
